0,0000072752195592329
0,0000106710467662197
0,0000138978411996504
0,0000037871029689995
0,0000019337185221957
0,0000052116283768555
0,0000082615497376537
0,0000035488069443090
0,0000067487467276806
0,0000067445093918650
0,0000064503406065342
0,0000085300289356383
0,0000000000000000000
0,0000060032803048671
0,0000096765852504177
0,0000074376571319590
0,0000062357312344830
0,0000051925080697401
0,0000076855621955474
0,0000020692516500276
0,0000088006154328468
0,0000075876596383750
0,0000074311715252406
0,0000098230375442654
0,0000119169180834433
0,0000080712106864667
0,0000115245784400031
0,0000116729197543464
0,0000177078964043176
0,0000205992873816285
0,0000261292425420834
0,0000313687778543681
0,0000351386879628990
0,0000392693364119623
0,0000522547852597199
0,0000627207919023931
0,0000775370717747137
0,0000983823265414685
0,0001246856409125030
0,0001534968032501640
0,0001836542069213460
0,0002205441269325090
0,0002656111028045420
0,0003192269359715280
0,0003839333658106630
0,0004624605935532600
0,0005532836075872180
0,0006629764102399350
0,0007843857747502630
0,0009151942213065920
0,0010795854032039600
0,0012735755881294600
0,0014972388744354200
0,0017472119070589500
0,0020395580213517000
0,0023625367321074000
0,0027835019864141900
0,0031867860816419100
0,0036280108615756000
0,0041008535772562000
0,0046403291635215300
0,0051355357281863700
0,0056050173006951800
0,0060182553716003900
0,0064210193231701900
0,0067046112380921800
0,0068772425875067700
0,0069839186035096600
0,0069473627954721500
0,0068829706870019400
0,0067755966447293800
0,0066056568175554300
0,0064066983759403200
0,0062440470792353200
0,0060892044566571700
0,0059850816614925900
0,0059271422214806100
0,0059201628901064400
0,0059446571394801100
0,0060043162666261200
0,0060714259743690500
0,0061997408047318500
0,0063013583421707200
0,0064090890809893600
0,0064907083287835100
0,0065572033636272000
0,0066086300648748900
0,0066093164496123800
0,0065496666356921200
0,0064519406296312800
0,0063304258510470400
0,0061619956977665400
0,0059690251946449300
0,0057668299414217500
0,0054891142062842900
0,0052547655068337900
0,0050179758109152300
0,0048035620711743800
0,0045686671510338800
0,0043800026178360000
0,0042337444610893700
0,0041006361134350300
0,0039710281416773800
0,0038701144512742800
0,0038129298482090200
0,0037618970964103900
0,0037346386816352600
0,0037112736608833100
0,0037232234608382000
0,0037494020070880700
0,0037947895471006600
0,0038617874961346400
0,0039610015228390700
0,0040619806386530400
0,0041852695867419200
0,0043162587098777300
0,0045151375234127000
0,0047076819464564300
0,0049049393273890000
0,0051535996608436100
0,0054064444266259700
0,0056603583507239800
0,0059385765343904500
0,0062344400212168700
0,0065153790637850800
0,0068343468010425600
0,0071326685138046700
0,0074306558817625100
0,0077122920192778100
0,0080058733001351400
0,0082651441916823400
0,0085290884599089600
0,0087470915168523800
0,0089483801275491700
0,0091113783419132200
0,0092665469273924800
0,0093853091821074500
0,0094476100057363500
0,0095041701570153200
0,0094952695071697200
0,0094635030254721600
0,0093991039320826500
0,0093264169991016400
0,0092026498168706900
0,0090640513226389900
0,0089042298495769500
0,0087549416348338100
0,0085305375978350600
0,0083402749150991400
0,0081492066383361800
0,0079519208520650900
0,0077276988886296800
0,0075348112732172000
0,0073465439490974000
0,0071404124610126000
0,0069648721255362000
0,0067732119932770700
0,0066112065687775600
0,0064489380456507200
0,0062886332161724600
0,0061409617774188500
0,0059936526231467700
0,0058573279529810000
0,0057251155376434300
0,0056057600304484400
0,0054843383841216600
0,0053824339993298100
0,0052705197595059900
0,0051694232970476200
0,0050836126320064100
0,0050041261129081300
0,0048950151540339000
0,0048285145312547700
0,0047541288658976600
0,0046895379200577700
0,0046263872645795300
0,0045658629387617100
0,0045141843147575900
0,0044733774848282300
0,0044274372048676000
0,0043697678484022600
0,0043465606868267100
0,0043064565397799000
0,0042748935520649000
0,0042520221322774900
0,0042205774225294600
0,0041955495253205300
0,0041642701253294900
0,0041453875601291700
0,0041255890391767000
0,0041119093075394600
0,0040908292867243300
0,0040835221298039000
0,0040686498396098600
0,0040547517128288800
0,0040389411151409200
0,0040334071964025500
0,0040288935415446800
0,0040248967707157100
0,0040135593153536300
0,0039993766695261000
0,0039900955744087700
0,0039783245883882100
0,0039775855839252500
0,0039736735634505800
0,0039591044187545800
0,0039609516970813300
0,0039455308578908400
0,0039396383799612500
0,0039352960884571100
0,0039278455078601800
0,0039208754897117600
0,0039088185876607900
0,0038996378425508700
0,0038963002152741000
0,0038925309199839800
0,0038893651217222200
0,0038838370237499500
0,0038606009911745800
0,0038547283038497000
0,0038452779408544300
0,0038381845224648700
0,0038188199978321800
0,0038131987676024400
0,0037979343906045000
0,0037880789022892700
