0,0000172
0,0000381
0,0000256
0,0000175
0,00000207
0,00000921
0
0,0000156
0,0000369
0,0000125
0,0000197
0,0000121
0,0000146
0,00000351
0,0000106
0,0000111
0,0000122
0,0000257
0,0000205
0,00000795
0,0000215
0,0000242
0,00000566
0,0000211
0,0000263
0,0000366
0,0000411
0,0000311
0,0000614
0,0000633
0,0000832
0,000109
0,000124
0,000173
0,000216
0,000259
0,000333
0,00041
0,000502
0,000616
0,000777
0,000956
0,00115
0,00141
0,00175
0,00209
0,00251
0,003
0,00362
0,00428
0,00505
0,0059
0,00694
0,00804
0,00916
0,0105
0,012
0,0135
0,0151
0,0167
0,0182
0,0197
0,0208
0,0216
0,022
0,0219
0,0213
0,0204
0,0192
0,0175
0,0159
0,0143
0,0127
0,0112
0,01
0,00894
0,00807
0,00727
0,00653
0,00592
0,00539
0,00489
0,00437
0,0039
0,00348
0,0031
0,00273
0,00242
0,00215
0,00191
0,0017
0,00153
0,00139
0,00127
0,00117
0,00106
0,000987
0,000919
0,000854
0,000811
0,000773
0,000738
0,000711
0,000703
0,000692
0,0007
0,000721
0,000741
0,00079
0,000838
0,000894
0,000965
0,00107
0,00116
0,00129
0,00143
0,00159
0,00177
0,00197
0,00221
0,00246
0,00276
0,00308
0,00343
0,00383
0,00425
0,00475
0,00528
0,00583
0,00643
0,00709
0,00778
0,00851
0,00923
0,00998
0,0108
0,0116
0,0124
0,0131
0,0139
0,0146
0,0152
0,0158
0,0163
0,0167
0,0171
0,0173
0,0174
0,0175
0,0174
0,0173
0,0171
0,0168
0,0165
0,016
0,0156
0,015
0,0145
0,0139
0,0133
0,0127
0,0122
0,0116
0,011
0,0105
0,00996
0,00947
0,009
0,00853
0,0081
0,00767
0,00726
0,00688
0,00649
0,00613
0,0058
0,00547
0,00516
0,00488
0,00459
0,00431
0,00406
0,00382
0,00359
0,00337
0,00317
0,00298
0,00279
0,00264
0,00248
0,00234
0,00219
0,00205
0,00195
0,00183
0,00173
0,00164
0,00154
0,00145
0,00137
0,0013
0,00123
0,00116
0,0011
0,00104
0,00098
0,000935
0,00089
0,000845
0,000798
0,000758
0,000723
0,000688
0,000659
0,000634
0,000601
0,00058
0,00056
0,000538
0,000515
0,000501
0,000484
0,000467
0,00045
0,000443
0,000429
0,00042
0,000409
0,000396
0,000393
0,000389
0,000384
0,000382
0,000378
0,000378
0,000378
0,000381
0,000383
0,000393
0,000395
0,000406
0,000419
0,000434
0,000449
0,000464
0,000487
0,00051
0,000527
0,000547
0,000562
0,000567
0,000565
0,000558
0,000527
0,000499
0,000463
0,000424
0,000387
0,000353
0,000317
0,000287
0,000266
0,000243
0,000228
0,00021
0,000202
0,000193
0,000186
0,000177
0,000169
0,000157
0,000156
0,000151
0,000146
0,000139
0,000138
0,000132
0,000135
0,000125
0,000119
0,000122
0,000118
0,000108
0,000112
0,000106
0,000103
0,0000988
0,000106
0,000102
0,0001
0,0000915
0,000091
0,0000871
0,0000837
0,000083
0,0000808
0,0000771
0,0000821
0,0000825
0,0000763
0,000073
0,000069
0,0000732
0,0000688
0,0000664
0,0000711
0,0000659
0,0000639
0,0000599
0,0000586
0,0000534
0,0000548
0,0000517
0,0000578
0,0000567
0,0000508
0,0000548
0,000047
0,0000449
0,000047
0,0000473
0,0000439
0,0000394
0,0000446
0,000037
0,00004
0,0000447
0,0000315
0,0000373
0,0000366
0,0000329
0,0000341
0,0000247
0,0000329
0,0000378
0,0000325
0,0000222
0,0000318
0,0000284
0,0000277
0,0000366
0,0000293
0,0000274
0,0000336
0,0000245
0,0000279
0,0000266
0,000035
0,0000301
0,0000149
0,0000147
0,0000242
0,0000181
0,0000162
0,0000356
0,0000167
0,0000194
0,0000229
0,0000111
0,0000138
0,000022
0,000015
0,0000199
0,0000242
0,00000904
0,0000156
0,0000281
0,00000799
0,0000131
0,0000161
0,000025
0,0000255
0,000000683
0,0000116
0,0000324
0,0000225
0,00000417
0,00000984
0,000012
0,00000245
0,0000247
0,0000245
0,0000191
0,0000217
0,00000454
0,0000106
0,00000839
0,00000281
0,0000037
0,0000048
0,0000125
0,0000113
0,0000294
0,0000262
0
0,0000169
0,0000308
0,0000409
0,0000264
0,0000188
0,00000679
