15,71
18,934
23,382
29,53
37,282
45,97
55,394
64,182
71,77
77,518
80,71
81,982
82,822
83,358
83,736
84,12
84,376
84,572
84,724
84,862
85,03
85,142
85,266
85,374
85,454
85,51
85,59
85,598
85,622
85,662
85,63
85,726
85,768
85,848
85,934
85,87
85,83
85,616
85,344
85,104
84,96
84,584
84,124
83,74
83,422
82,99
82,606
82,234
81,954
81,776
81,64
81,616
81,562
81,474
81,36
81,24
81,216
81,192
81,28
81,44
81,48
81,744
82,008
82,364
82,788
83,14
83,532
83,882
84,174
84,434
84,73
84,81
84,776
84,656
84,464
84,2
84,128
84,116
84,076
84,03
84,11
84,838
85,2
85,48
85,808
86,16
86,512
86,882
87,274
87,686
88,11
88,582
88,976
89,16
89,16
89,16
89,16
89,16
89,16
89,16
89,16
