15,7
18,852
23,066
28,758
35,76
43,32
50,696
57,25
62,35
65,71
67,39
68,398
69,046
69,634
70,306
71,05
71,682
72,218
72,686
73,146
73,69
74,234
74,766
75,318
75,926
76,63
77,398
78,22
79,056
79,878
80,67
81,494
82,246
82,998
83,734
84,35
84,998
85,49
85,922
86,362
86,85
87,098
87,25
87,474
87,756
87,9
88,036
88,076
88,112
88,172
88,22
88,3
88,332
88,328
88,298
88,25
88,29
88,27
88,226
88,19
88,19
88,214
88,196
88,248
88,364
88,42
88,492
88,582
88,682
88,814
89,03
89,126
89,156
89,184
89,208
89,16
89,312
89,44
89,444
89,382
89,47
90,166
90,376
90,424
90,47
90,51
90,566
90,616
90,656
90,686
90,71
90,718
90,72
90,72
90,72
90,72
90,72
90,72
90,72
90,72
90,72
